top	sub
astro-ph/0002058	astro-ph/0008028
astro-ph/0008408	astro-ph/0008503
astro-ph/0004087	astro-ph/0008131
astro-ph/9912289	astro-ph/0008131
astro-ph/9905106	astro-ph/0008127
astro-ph/0005210	astro-ph/0008127
astro-ph/9804137	astro-ph/0008127
astro-ph/9808243	astro-ph/0008127
astro-ph/0004244	astro-ph/0008127
astro-ph/0006072	astro-ph/0008127
astro-ph/0005124	astro-ph/0008265
astro-ph/0004389	astro-ph/0008265
astro-ph/0007199	astro-ph/0008265
astro-ph/0004385	astro-ph/0008265
astro-ph/0004393	astro-ph/0008265
astro-ph/0005004	astro-ph/0008265
astro-ph/0005123	astro-ph/0008265
astro-ph/0006109	astro-ph/0008019
astro-ph/9911304	astro-ph/0008019
astro-ph/9907335	astro-ph/0008019
astro-ph/0004260	astro-ph/0008019
astro-ph/0004156	astro-ph/0008175
astro-ph/0005004	astro-ph/0008175
astro-ph/0005115	astro-ph/0008070
astro-ph/9805212	astro-ph/0008070
astro-ph/0005123	astro-ph/0008070
astro-ph/0004381	astro-ph/0008451
astro-ph/9912558	astro-ph/0008451
astro-ph/0002214	astro-ph/0008451
astro-ph/0006218	astro-ph/0008451
astro-ph/9711304	astro-ph/0008451
astro-ph/0006048	astro-ph/0008451
astro-ph/0006134	astro-ph/0008451
astro-ph/9807084	astro-ph/0008451
astro-ph/9911103	astro-ph/0008451
astro-ph/0003199	astro-ph/0008451
astro-ph/0006344	astro-ph/0008451
astro-ph/0005095	astro-ph/0008451
astro-ph/9912548	astro-ph/0008451
astro-ph/0005210	astro-ph/0008451
astro-ph/0002330	astro-ph/0008451
astro-ph/9912166	astro-ph/0008451
astro-ph/0004115	astro-ph/0008451
astro-ph/0005004	astro-ph/0008136
astro-ph/0003040	astro-ph/0008232
astro-ph/0002162	astro-ph/0008232
astro-ph/0004393	astro-ph/0008232
astro-ph/0007462	astro-ph/0008133
astro-ph/0003162	astro-ph/0008133
astro-ph/0002457	astro-ph/0008133
astro-ph/9911467	astro-ph/0008133
astro-ph/0002238	astro-ph/0008133
astro-ph/0005287	astro-ph/0008133
astro-ph/0002083	astro-ph/0008067
astro-ph/0005242	astro-ph/0008067
astro-ph/9611125	astro-ph/9702170
astro-ph/9609170	astro-ph/9702170
astro-ph/9603033	astro-ph/9702170
astro-ph/9702157	astro-ph/9702170
astro-ph/9705182	astro-ph/9702170
astro-ph/9605193	astro-ph/9702170
astro-ph/9607109	astro-ph/9702170
astro-ph/9706147	astro-ph/9702170
astro-ph/9609079	astro-ph/9702170
astro-ph/9602038	astro-ph/9702052
astro-ph/9606165	astro-ph/9702199
astro-ph/9512070	astro-ph/9702135
astro-ph/9702174	astro-ph/9702211
astro-ph/9612146	astro-ph/9702211
astro-ph/9604166	astro-ph/9702211
astro-ph/9702100	astro-ph/9702211
astro-ph/9702157	astro-ph/9702211
astro-ph/9701210	astro-ph/9702211
astro-ph/9705182	astro-ph/9702211
astro-ph/9705033	astro-ph/9702211
astro-ph/9610128	astro-ph/9702194
astro-ph/9701117	astro-ph/9702174
astro-ph/9701210	astro-ph/9702174
astro-ph/9611108	astro-ph/9702174
astro-ph/9609169	astro-ph/9702174
astro-ph/9510045	astro-ph/9702235
astro-ph/9606079	astro-ph/9702235
astro-ph/9607096	astro-ph/9702238
astro-ph/9612146	astro-ph/9702042
astro-ph/9604166	astro-ph/9702042
astro-ph/9607088	astro-ph/9702042
astro-ph/9511148	astro-ph/9702042
astro-ph/9610133	astro-ph/9702042
astro-ph/9610133	astro-ph/9702019
astro-ph/9606165	astro-ph/9702097
astro-ph/9612208	astro-ph/9702097
astro-ph/9701226	astro-ph/9702097
astro-ph/9702199	astro-ph/9702097
astro-ph/9606100	astro-ph/9702140
astro-ph/9611216	astro-ph/9702152
astro-ph/9608192	astro-ph/9702157
astro-ph/9608131	astro-ph/9702157
astro-ph/9702100	astro-ph/9702157
astro-ph/9701148	astro-ph/9702050
astro-ph/9606100	astro-ph/9702050
astro-ph/9702157	astro-ph/9702100
astro-ph/9610133	astro-ph/9702100
astro-ph/0111341	astro-ph/0209326
astro-ph/0108168	astro-ph/0209326
astro-ph/0203091	astro-ph/0209326
astro-ph/0111184	astro-ph/0209326
astro-ph/0007351	astro-ph/0209326
astro-ph/9905118	astro-ph/0209007
astro-ph/0001263	astro-ph/0209007
astro-ph/0003108	astro-ph/0209007
astro-ph/0109513	astro-ph/0209007
astro-ph/0105230	astro-ph/0209007
astro-ph/0002413	astro-ph/0209337
astro-ph/0203149	astro-ph/0209337
astro-ph/0001292	astro-ph/0209337
astro-ph/0202374	astro-ph/0209337
astro-ph/9901049	astro-ph/0209337
astro-ph/0001441	astro-ph/0209337
astro-ph/0006303	astro-ph/0209337
astro-ph/0012539	astro-ph/0209337
astro-ph/0102144	astro-ph/0209337
astro-ph/0205504	astro-ph/0209337
astro-ph/0207085	astro-ph/0209292
astro-ph/0203175	astro-ph/0209292
astro-ph/0204002	astro-ph/0209292
astro-ph/0110344	astro-ph/0209483
astro-ph/0105230	astro-ph/0209483
astro-ph/0206432	astro-ph/0209450
astro-ph/0202228	astro-ph/0209450
astro-ph/0205313	astro-ph/0209450
astro-ph/9906141	astro-ph/0209450
astro-ph/0202021	astro-ph/0209324
astro-ph/0202019	astro-ph/0209324
astro-ph/9801013	astro-ph/0209324
astro-ph/0004175	astro-ph/0209232
astro-ph/0209037	astro-ph/0209232
astro-ph/9608192	astro-ph/0209453
astro-ph/0010591	astro-ph/0209453
astro-ph/9901049	astro-ph/0209453
astro-ph/0001441	astro-ph/0209453
astro-ph/9812481	astro-ph/0209453
astro-ph/0202425	astro-ph/0209040
astro-ph/0202290	astro-ph/0209040
astro-ph/0102340	astro-ph/0209040
astro-ph/0111595	astro-ph/0209040
astro-ph/9908023	astro-ph/0209458
astro-ph/0005124	astro-ph/0209458
astro-ph/0011243	astro-ph/0209458
astro-ph/0007333	astro-ph/0209458
astro-ph/0107104	astro-ph/0209458
astro-ph/0208244	astro-ph/0209458
astro-ph/0201524	astro-ph/0209458
astro-ph/0104455	astro-ph/0209458
astro-ph/0003077	astro-ph/0209064
astro-ph/0105127	astro-ph/0209064
astro-ph/0205014	astro-ph/0209064
astro-ph/0206368	astro-ph/0209064
astro-ph/0205387	astro-ph/0209505
astro-ph/0111526	astro-ph/0209582
astro-ph/0206469	astro-ph/0209582
astro-ph/0201498	astro-ph/0209379
astro-ph/0107197	astro-ph/0209379
astro-ph/0209395	astro-ph/0209379
astro-ph/0210476	astro-ph/0209379
astro-ph/0202346	astro-ph/0209379
astro-ph/0208528	astro-ph/0209379
astro-ph/0207347	astro-ph/0209379
astro-ph/0207423	astro-ph/0209379
astro-ph/0207430	astro-ph/0209379
astro-ph/0203469	astro-ph/0209056
astro-ph/0207200	astro-ph/0209056
astro-ph/0206154	astro-ph/0209056
astro-ph/0205386	astro-ph/0209056
astro-ph/0207591	astro-ph/0209056
astro-ph/0205142	astro-ph/0209056
astro-ph/9711206	astro-ph/0209462
astro-ph/0207492	astro-ph/0209462
astro-ph/0207150	astro-ph/0209462
astro-ph/0108300	astro-ph/0209244
astro-ph/0203452	astro-ph/0209244
astro-ph/0108400	astro-ph/0209001
astro-ph/0206508	astro-ph/0209001
astro-ph/0204068	astro-ph/0209001
astro-ph/0110390	astro-ph/0209411
astro-ph/0201544	astro-ph/0209411
astro-ph/0204452	astro-ph/0209411
astro-ph/9812133	astro-ph/0209584
astro-ph/0009353	astro-ph/0209584
astro-ph/0105252	astro-ph/0209584
astro-ph/0104173	astro-ph/0209584
astro-ph/0205387	astro-ph/0209584
astro-ph/0104455	astro-ph/0209584
astro-ph/0201498	astro-ph/0209395
astro-ph/0207423	astro-ph/0209395
astro-ph/0207430	astro-ph/0209395
astro-ph/0208528	astro-ph/0209395
astro-ph/0208132	astro-ph/0209114
astro-ph/0105230	astro-ph/0209114
astro-ph/0208075	astro-ph/0209167
astro-ph/0205055	astro-ph/0209167
astro-ph/0205386	astro-ph/0209167
astro-ph/0205517	astro-ph/0209167
astro-ph/0207454	astro-ph/0209167
astro-ph/0210261	astro-ph/0209167
astro-ph/0206388	astro-ph/0209167
astro-ph/0206508	astro-ph/0209167
astro-ph/0205436	astro-ph/0209560
astro-ph/0106515	astro-ph/0209560
astro-ph/0106451	astro-ph/0209560
astro-ph/0104486	astro-ph/0209357
astro-ph/0203225	astro-ph/0209357
astro-ph/9902108	astro-ph/0209220
astro-ph/0204178	astro-ph/0209220
astro-ph/0203004	astro-ph/0209391
astro-ph/0005070	astro-ph/0209494
astro-ph/0205097	astro-ph/0209494
astro-ph/0110472	astro-ph/0209494
astro-ph/0111535	astro-ph/0209494
astro-ph/0205490	astro-ph/0209494
astro-ph/0209458	astro-ph/0209494
astro-ph/0207347	astro-ph/0209494
astro-ph/0106051	astro-ph/0209494
astro-ph/0104460	astro-ph/0209494
astro-ph/0208032	astro-ph/0209494
astro-ph/0104489	astro-ph/0209494
astro-ph/0109097	astro-ph/0209494
astro-ph/9812133	astro-ph/0209223
astro-ph/0112565	astro-ph/0209223
astro-ph/0207297	astro-ph/0209223
astro-ph/0205387	astro-ph/0209223
astro-ph/0206006	astro-ph/0209304
astro-ph/0204043	astro-ph/0209304
astro-ph/0205319	astro-ph/0209304
astro-ph/0104490	astro-ph/0209486
astro-ph/0207430	astro-ph/0209486
astro-ph/0208528	astro-ph/0209486
astro-ph/0202102	astro-ph/0209115
astro-ph/0111239	astro-ph/0209115
astro-ph/9911449	astro-ph/0209115
astro-ph/0012420	astro-ph/0209409
astro-ph/0012421	astro-ph/0209409
astro-ph/0012419	astro-ph/0209409
astro-ph/0101519	astro-ph/0209409
astro-ph/0204068	astro-ph/0209273
astro-ph/0203342	astro-ph/0209273
astro-ph/0205384	astro-ph/0209273
astro-ph/0208055	astro-ph/0209273
astro-ph/0301653	astro-ph/0209565
astro-ph/0106046	astro-ph/0209565
astro-ph/0306222	astro-ph/0209591
astro-ph/0302209	astro-ph/0209591
astro-ph/0302208	astro-ph/0209591
astro-ph/0302223	astro-ph/0209591
astro-ph/0302213	astro-ph/0209591
astro-ph/0102222	astro-ph/0209389
astro-ph/0011462	astro-ph/0209389
astro-ph/0005515	astro-ph/0209389
astro-ph/9802021	astro-ph/0209389
astro-ph/0007264	astro-ph/0209389
astro-ph/0104460	astro-ph/0209389
astro-ph/0205387	astro-ph/0209389
astro-ph/0103134	astro-ph/0209478
astro-ph/0104488	astro-ph/0209478
astro-ph/0205384	astro-ph/0209478
astro-ph/9712195	astro-ph/0209478
astro-ph/9706147	astro-ph/0209478
astro-ph/9902046	astro-ph/0209478
astro-ph/0107197	astro-ph/0209398
astro-ph/0108182	astro-ph/0209398
astro-ph/0112316	astro-ph/0209524
astro-ph/0106387	astro-ph/0209524
astro-ph/0207347	astro-ph/0209524
astro-ph/0202007	astro-ph/0209524
astro-ph/0103335	astro-ph/0209524
astro-ph/0202076	astro-ph/0209524
astro-ph/0109152	astro-ph/0209524
astro-ph/0107573	astro-ph/0209524
astro-ph/0202008	astro-ph/0209524
astro-ph/0012469	astro-ph/0209368
astro-ph/9906213	astro-ph/0209368
astro-ph/0106501	astro-ph/0209546
astro-ph/9811011	astro-ph/0209546
astro-ph/0112227	astro-ph/0209546
astro-ph/0209192	astro-ph/0209546
astro-ph/0208301	astro-ph/0209546
astro-ph/0203273	astro-ph/0209546
astro-ph/0103043	astro-ph/0209546
astro-ph/0007403	astro-ph/0209546
astro-ph/9903145	astro-ph/0209546
astro-ph/0009466	astro-ph/0209546
astro-ph/0210049	astro-ph/0209546
astro-ph/0102101	astro-ph/0209546
astro-ph/9808110	astro-ph/0209546
astro-ph/0204419	astro-ph/0209546
astro-ph/0010370	astro-ph/0209546
astro-ph/0009378	astro-ph/0209546
astro-ph/0104289	astro-ph/0209546
astro-ph/0008363	astro-ph/0209546
astro-ph/0005009	astro-ph/0209517
astro-ph/9911123	astro-ph/0209192
astro-ph/0207436	astro-ph/0209482
astro-ph/0204234	astro-ph/0209482
astro-ph/0205108	astro-ph/0209482
astro-ph/0107378	astro-ph/0209128
astro-ph/9911445	astro-ph/0209128
astro-ph/9611108	astro-ph/0209128
astro-ph/9911445	astro-ph/0209037
astro-ph/9608192	astro-ph/0209037
astro-ph/0006436	astro-ph/0209037
astro-ph/9806396	astro-ph/0209037
astro-ph/0011378	astro-ph/0209037
astro-ph/0205271	astro-ph/0209037
astro-ph/0005004	astro-ph/0209037
astro-ph/9812133	astro-ph/0209037
astro-ph/0104460	astro-ph/0209037
astro-ph/9904108	astro-ph/0209037
astro-ph/0007333	astro-ph/0209037
astro-ph/0104455	astro-ph/0209037
astro-ph/0205096	astro-ph/0209037
astro-ph/9911444	astro-ph/0209037
astro-ph/9812133	astro-ph/0209209
astro-ph/9809201	astro-ph/0209209
astro-ph/9902042	astro-ph/0209209
astro-ph/0206395	astro-ph/0209183
astro-ph/0205267	astro-ph/0209504
astro-ph/0112381	astro-ph/0209504
astro-ph/0007333	astro-ph/0209504
astro-ph/0103143	astro-ph/0209504
astro-ph/9906421	astro-ph/0209504
astro-ph/9602019	astro-ph/0209504
astro-ph/0208244	astro-ph/0209504
astro-ph/0004404	astro-ph/0209504
astro-ph/0005123	astro-ph/0209504
astro-ph/0004075	astro-ph/0209504
astro-ph/0010475	astro-ph/0209456
astro-ph/0102325	astro-ph/0209496
astro-ph/0106079	astro-ph/0209181
astro-ph/0103335	astro-ph/0209181
astro-ph/0103255	astro-ph/0209181
astro-ph/0104253	astro-ph/0209181
astro-ph/0207281	astro-ph/0209136
astro-ph/0208035	astro-ph/0209136
astro-ph/0205390	astro-ph/0209136
astro-ph/0209304	astro-ph/0209342
astro-ph/0107490	astro-ph/0209342
astro-ph/0204043	astro-ph/0209342
astro-ph/0006048	astro-ph/0209342
astro-ph/0205319	astro-ph/0209342
astro-ph/0202342	astro-ph/0209342
astro-ph/0206006	astro-ph/0209342
astro-ph/0108204	astro-ph/0209451
astro-ph/9711206	astro-ph/0209015
astro-ph/0207492	astro-ph/0209015
astro-ph/0207150	astro-ph/0209015
astro-ph/0108397	astro-ph/0209088
astro-ph/0203082	astro-ph/0209088
astro-ph/0207347	astro-ph/0209567
astro-ph/0207051	astro-ph/0209567
astro-ph/0205436	astro-ph/0209567
astro-ph/0206507	astro-ph/0209567
astro-ph/0205384	astro-ph/0209567
astro-ph/0208216	astro-ph/0209567
astro-ph/0205387	astro-ph/0209567
astro-ph/0207096	astro-ph/0209567
astro-ph/0206372	astro-ph/0209567
astro-ph/0206483	astro-ph/0209567
astro-ph/0006421	astro-ph/0209443
astro-ph/0107378	astro-ph/0209443
astro-ph/0112221	astro-ph/0209443
astro-ph/0206224	astro-ph/0209443
astro-ph/0110472	astro-ph/0209443
astro-ph/0202346	astro-ph/0209443
astro-ph/0205391	astro-ph/0209443
astro-ph/0202076	astro-ph/0209443
astro-ph/9904398	astro-ph/0209443
astro-ph/0109131	astro-ph/0209443
astro-ph/0201498	astro-ph/0209443
astro-ph/0201164	astro-ph/0209443
astro-ph/0105005	astro-ph/0209443
astro-ph/9812133	astro-ph/0209443
astro-ph/0204239	astro-ph/0209443
astro-ph/0105068	astro-ph/0209443
astro-ph/0208192	astro-ph/0209611
astro-ph/0011031	astro-ph/0209611
astro-ph/0205384	astro-ph/0209611
astro-ph/0205388	astro-ph/0209611
astro-ph/0209478	astro-ph/0209611
astro-ph/0209215	astro-ph/0209611
astro-ph/0206256	astro-ph/0209611
astro-ph/0012324	astro-ph/0209611
astro-ph/0205387	astro-ph/0209611
astro-ph/9902012	astro-ph/0209605
astro-ph/9911389	astro-ph/0209215
astro-ph/0205388	astro-ph/0209215
astro-ph/0101112	astro-ph/0209215
astro-ph/0203294	astro-ph/0209215
astro-ph/0209478	astro-ph/0209215
astro-ph/0205385	astro-ph/0209215
astro-ph/9902103	astro-ph/0209215
astro-ph/0205386	astro-ph/0209215
astro-ph/0205387	astro-ph/0209215
astro-ph/0208186	astro-ph/0209274
astro-ph/0007401	astro-ph/0209390
astro-ph/0208208	astro-ph/0209205
astro-ph/0111011	astro-ph/0209479
astro-ph/0110344	astro-ph/0209479
astro-ph/0003077	astro-ph/0209507
astro-ph/0206368	astro-ph/0209507
astro-ph/0204021	astro-ph/0209491
astro-ph/0205384	astro-ph/0209491
astro-ph/0205388	astro-ph/0209491
astro-ph/0205385	astro-ph/0209491
astro-ph/0204199	astro-ph/0209295
astro-ph/0111174	astro-ph/0209295
astro-ph/0201003	astro-ph/0209382
astro-ph/0106042	astro-ph/0209382
astro-ph/0208008	astro-ph/0209516
astro-ph/0201224	astro-ph/0209132
astro-ph/0204021	astro-ph/0209132
astro-ph/0112458	astro-ph/0209132
astro-ph/0206182	astro-ph/0209474
astro-ph/0204295	astro-ph/0209474
astro-ph/0003338	astro-ph/0209474
astro-ph/0208220	astro-ph/0209474
astro-ph/0208256	astro-ph/0209474
astro-ph/0202503	astro-ph/0209474
astro-ph/0206245	astro-ph/0209474
astro-ph/0206434	astro-ph/0209474
astro-ph/0111128	astro-ph/0209162
astro-ph/0108188	astro-ph/0209162
astro-ph/0103047	astro-ph/0209162
astro-ph/0206256	astro-ph/0209162
astro-ph/0106020	astro-ph/0209162
astro-ph/0204066	astro-ph/0209162
astro-ph/0207213	astro-ph/0209162
astro-ph/0204064	astro-ph/0209162
astro-ph/0207180	astro-ph/0209242
astro-ph/0207047	astro-ph/0209242
astro-ph/0010571	astro-ph/0209242
astro-ph/0205464	astro-ph/0209242
astro-ph/0205216	astro-ph/0209242
astro-ph/0006344	astro-ph/0209242
astro-ph/0111575	astro-ph/0209242
astro-ph/0107290	astro-ph/0209563
astro-ph/0301186	astro-ph/0209563
astro-ph/9810142	astro-ph/0209563
astro-ph/9908133	astro-ph/0209563
astro-ph/9708213	astro-ph/0209563
astro-ph/0004075	astro-ph/0209312
astro-ph/0212316	astro-ph/0303172
astro-ph/0210662	astro-ph/0303310
astro-ph/0303214	astro-ph/0303310
astro-ph/0206437	astro-ph/0303310
astro-ph/0212198	astro-ph/0303406
astro-ph/0202346	astro-ph/0303406
astro-ph/0302032	astro-ph/0303028
astro-ph/0211153	astro-ph/0303028
astro-ph/0302451	astro-ph/0303249
astro-ph/0301293	astro-ph/0303249
astro-ph/0302213	astro-ph/0303249
astro-ph/0302207	astro-ph/0303249
astro-ph/0211465	astro-ph/0303348
astro-ph/0008067	astro-ph/0303348
astro-ph/0211400	astro-ph/0303348
astro-ph/0211129	astro-ph/0303348
astro-ph/0111567	astro-ph/0303371
astro-ph/0210473	astro-ph/0303007
astro-ph/0212517	astro-ph/0303007
astro-ph/0206012	astro-ph/0303007
astro-ph/0205386	astro-ph/0303007
astro-ph/0302209	astro-ph/0303007
astro-ph/0205384	astro-ph/0303007
astro-ph/0209056	astro-ph/0303007
astro-ph/0302213	astro-ph/0303007
astro-ph/0102435	astro-ph/0303068
astro-ph/0211269	astro-ph/0303068
astro-ph/0204145	astro-ph/0303068
astro-ph/0208006	astro-ph/0303068
astro-ph/0301143	astro-ph/0303068
astro-ph/0207226	astro-ph/0303068
astro-ph/0012532	astro-ph/0303068
astro-ph/0210473	astro-ph/0303098
astro-ph/0209183	astro-ph/0303098
astro-ph/0207200	astro-ph/0303098
astro-ph/0302451	astro-ph/0303098
astro-ph/0302209	astro-ph/0303098
astro-ph/0301293	astro-ph/0303098
astro-ph/0302213	astro-ph/0303098
astro-ph/0302207	astro-ph/0303098
astro-ph/0302505	astro-ph/0303298
astro-ph/0209357	astro-ph/0303298
astro-ph/0302209	astro-ph/0303298
astro-ph/0210468	astro-ph/0303298
astro-ph/0210696	astro-ph/0303298
astro-ph/0212229	astro-ph/0303298
astro-ph/0211634	astro-ph/0303298
astro-ph/0210306	astro-ph/0303298
astro-ph/0102056	astro-ph/0303543
astro-ph/0108397	astro-ph/0303543
astro-ph/0302201	astro-ph/0303484
astro-ph/0211480	astro-ph/0303303
astro-ph/0301510	astro-ph/0303303
astro-ph/0301310	astro-ph/0303303
astro-ph/0206256	astro-ph/0303303
astro-ph/0105470	astro-ph/0303510
astro-ph/0111576	astro-ph/0303510
astro-ph/0111441	astro-ph/0303141
astro-ph/0210209	astro-ph/0303636
astro-ph/0101014	astro-ph/0303636
astro-ph/9603033	astro-ph/0303636
astro-ph/9401011	astro-ph/0303636
astro-ph/0302496	astro-ph/0303636
astro-ph/0304558	astro-ph/0303636
astro-ph/0212289	astro-ph/0303636
astro-ph/9708203	astro-ph/0303636
astro-ph/0304178	astro-ph/0303636
astro-ph/0105062	astro-ph/0303636
astro-ph/0303614	astro-ph/0303636
astro-ph/0302597	astro-ph/0303636
astro-ph/0302209	astro-ph/0303636
astro-ph/9906421	astro-ph/0303636
astro-ph/0303127	astro-ph/0303636
astro-ph/0104489	astro-ph/0303636
astro-ph/0101406	astro-ph/0303636
astro-ph/0303407	astro-ph/0303636
astro-ph/0302218	astro-ph/0303636
astro-ph/0010082	astro-ph/0303636
astro-ph/0302225	astro-ph/0303636
astro-ph/0302306	astro-ph/0303636
astro-ph/0205388	astro-ph/0303636
astro-ph/0302207	astro-ph/0303636
astro-ph/0303245	astro-ph/0303636
astro-ph/9508078	astro-ph/0303636
astro-ph/0212229	astro-ph/0303636
astro-ph/0104464	astro-ph/0303636
astro-ph/0303591	astro-ph/0303636
astro-ph/0302435	astro-ph/0303636
astro-ph/0302372	astro-ph/0303043
astro-ph/0212190	astro-ph/0303043
astro-ph/0301012	astro-ph/0303043
astro-ph/0210473	astro-ph/0303236
astro-ph/0302297	astro-ph/0303236
astro-ph/0209056	astro-ph/0303236
astro-ph/0302403	astro-ph/0303236
astro-ph/0303098	astro-ph/0303236
astro-ph/0301096	astro-ph/0303633
astro-ph/0302451	astro-ph/0303633
astro-ph/0303017	astro-ph/0303633
astro-ph/0303098	astro-ph/0303633
astro-ph/0205391	astro-ph/0303165
astro-ph/9910162	astro-ph/0303165
astro-ph/0102063	astro-ph/0303499
astro-ph/0002495	astro-ph/0303455
astro-ph/9802258	astro-ph/0303455
astro-ph/0302225	astro-ph/0303245
astro-ph/9506017	astro-ph/0303245
astro-ph/0302306	astro-ph/0303245
astro-ph/0302496	astro-ph/0303245
astro-ph/0111012	astro-ph/0303245
astro-ph/9901135	astro-ph/0303245
astro-ph/0303636	astro-ph/0303245
astro-ph/0302597	astro-ph/0303245
astro-ph/0302209	astro-ph/0303245
astro-ph/0303127	astro-ph/0303245
astro-ph/0302435	astro-ph/0303245
astro-ph/0208100	astro-ph/0303021
astro-ph/0205391	astro-ph/0303021
astro-ph/0207297	astro-ph/0303021
astro-ph/0207096	astro-ph/0303021
astro-ph/0311060	astro-ph/0303394
astro-ph/0307336	astro-ph/0303394
astro-ph/0401427	astro-ph/0303394
astro-ph/0309710	astro-ph/0303394
astro-ph/0311379	astro-ph/0303394
astro-ph/0009109	astro-ph/0303182
astro-ph/0207127	astro-ph/0303040
astro-ph/0210662	astro-ph/0303040
astro-ph/0207165	astro-ph/0303040
astro-ph/0208299	astro-ph/0303639
astro-ph/0204486	astro-ph/0303639
astro-ph/0207534	astro-ph/0303481
astro-ph/0302451	astro-ph/0303481
astro-ph/0303017	astro-ph/0303481
astro-ph/0301293	astro-ph/0303481
astro-ph/0302213	astro-ph/0303481
astro-ph/0210495	astro-ph/0303481
astro-ph/0303236	astro-ph/0303481
astro-ph/0210473	astro-ph/0303481
astro-ph/0209183	astro-ph/0303481
astro-ph/0302297	astro-ph/0303481
astro-ph/0302403	astro-ph/0303481
astro-ph/0302209	astro-ph/0303481
astro-ph/0209056	astro-ph/0303481
astro-ph/0301448	astro-ph/0303481
astro-ph/0303098	astro-ph/0303481
astro-ph/0212314	astro-ph/0303226
astro-ph/0208035	astro-ph/0303226
astro-ph/0110679	astro-ph/0303384
astro-ph/0303150	astro-ph/0303306
astro-ph/0005265	astro-ph/0303306
astro-ph/0211503	astro-ph/0303522
astro-ph/0211480	astro-ph/0303304
astro-ph/0301416	astro-ph/0303304
astro-ph/0301310	astro-ph/0303304
astro-ph/0206256	astro-ph/0303304
astro-ph/0302295	astro-ph/0303497
astro-ph/0112565	astro-ph/0303497
astro-ph/0305008	astro-ph/0303497
astro-ph/0302209	astro-ph/0303497
astro-ph/0301568	astro-ph/0303611
astro-ph/0203047	astro-ph/0303611
astro-ph/0210473	astro-ph/0303622
astro-ph/0202290	astro-ph/0303622
astro-ph/0303481	astro-ph/0303622
astro-ph/0302213	astro-ph/0303622
astro-ph/0303098	astro-ph/0303622
astro-ph/0302208	astro-ph/0303031
astro-ph/0212375	astro-ph/0303668
astro-ph/9312039	astro-ph/0303614
astro-ph/0302207	astro-ph/0303614
astro-ph/0303591	astro-ph/0303614
astro-ph/0009131	astro-ph/0303614
astro-ph/0204357	astro-ph/0303588
astro-ph/9907113	astro-ph/0303588
astro-ph/9907131	astro-ph/0303588
